kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9427402,K01397.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,6.247030799,8.9260000e-06,-8.9260000e-06,356.9097200,1.030000e-03,-1.030000e-03,0.039,0.355,-0.039,1.48480,0.03650,-0.03650,1496.6,3.850e+01,-3.850e+01,1.89,0.15,-1.900e-01,512.0,,,16.23,4.25,-4.11,44.80,1,q1_q17_dr25_tce,3821.00,76.00,-84.00,4.764,0.048,-0.036,0.4870,0.0390,-0.0470,299.677700,45.972328,15.369
9269281,K01398.01,Kepler-1748 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.823489110,1.3330000e-05,-1.3330000e-05,354.9960200,1.600000e-03,-1.600000e-03,0.877,0.050,-0.621,2.24410,0.05240,-0.05240,888.7,2.650e+01,-2.650e+01,3.00,0.87,-2.800e-01,955.0,,,196.33,170.06,-55.90,38.10,1,q1_q17_dr25_tce,5774.00,172.00,-189.00,4.526,0.048,-0.192,0.8640,0.2490,-0.0830,285.967860,45.739071,15.898
9100484,K01399.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,8.750597750,3.3620000e-05,-3.3620000e-05,358.2423300,2.780000e-03,-2.780000e-03,0.330,0.117,-0.330,2.82880,0.08520,-0.08520,881.9,3.540e+01,-3.540e+01,2.27,0.23,-1.300e-01,682.0,,,51.00,20.05,-11.97,28.30,1,q1_q17_dr25_tce,4942.00,177.00,-177.00,4.599,0.020,-0.075,0.7790,0.0780,-0.0460,295.760830,45.457390,15.920
9157908,K01400.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,9.414750560,2.2980000e-05,-2.2980000e-05,142.3293600,1.870000e-03,-1.870000e-03,1.148,14.560,-0.077,4.73600,0.10200,-0.10200,483.4,1.020e+01,-1.020e+01,19.33,6.22,-2.070e+00,962.0,,,202.58,187.35,-60.97,55.20,1,q1_q17_dr25_tce,6406.00,158.00,-206.00,4.436,0.067,-0.216,1.0330,0.3320,-0.1110,293.174160,45.521229,13.660
9034103,K01402.01,Kepler-832 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.139697050,2.9000000e-05,-2.9000000e-05,137.1865200,3.480000e-03,-3.480000e-03,0.027,0.425,-0.027,3.98100,0.10900,-0.10900,512.9,2.140e+01,-2.140e+01,2.24,0.65,-2.600e-01,965.0,,,205.23,180.35,-65.83,27.80,1,q1_q17_dr25_tce,6014.00,190.00,-211.00,4.486,0.048,-0.192,0.9930,0.2860,-0.1140,295.926090,45.383862,15.906
9214942,K01403.01,Kepler-833 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,18.754702380,5.2670000e-05,-5.2670000e-05,141.7172000,2.260000e-03,-2.260000e-03,0.034,0.432,-0.034,3.03310,0.07640,-0.07640,995.3,3.440e+01,-3.440e+01,1.67,0.13,-1.800e-01,382.0,,,5.03,1.80,-1.69,33.20,1,q1_q17_dr25_tce,3976.00,159.00,-177.00,4.721,0.054,-0.041,0.5400,0.0420,-0.0580,290.479950,45.600700,15.473
8874090,K01404.01,Kepler-834 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,13.323893520,4.7150000e-05,-4.7150000e-05,135.2458500,2.650000e-03,-2.650000e-03,0.073,0.351,-0.073,3.22080,0.09210,-0.09210,781.3,3.310e+01,-3.310e+01,1.26,0.23,-3.100e-01,378.0,,,4.83,3.64,-2.66,25.90,1,q1_q17_dr25_tce,3751.00,219.00,-219.00,4.813,0.104,-0.085,0.4500,0.0820,-0.1100,287.054530,45.180370,15.931
8874090,K01404.02,,CANDIDATE,CANDIDATE,0.9550,0,0,0,0,18.906092100,2.3610000e-04,-2.3610000e-04,140.8293200,9.890000e-03,-9.890000e-03,0.004,0.446,-0.004,4.12500,0.31500,-0.31500,375.6,3.650e+01,-3.650e+01,0.87,0.16,-2.100e-01,336.0,,,3.03,2.29,-1.67,11.90,2,q1_q17_dr25_tce,3751.00,219.00,-219.00,4.813,0.104,-0.085,0.4500,0.0820,-0.1100,287.054530,45.180370,15.931
9264949,K01405.01,Kepler-835 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,11.419118860,7.7740000e-05,-7.7740000e-05,186.3049800,4.960000e-03,-4.960000e-03,0.947,0.000,-0.662,5.13500,0.18800,-0.18800,509.2,2.380e+01,-2.380e+01,3.32,1.00,-4.200e-01,921.0,,,170.33,150.95,-59.64,23.70,1,q1_q17_dr25_tce,6311.00,177.00,-243.00,4.398,0.052,-0.208,1.1720,0.3510,-0.1500,283.574220,45.734798,15.965
9271752,K01406.01,Kepler-836 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.361132540,2.4140000e-05,-2.4140000e-05,136.9258400,1.700000e-03,-1.700000e-03,0.734,0.010,-0.528,4.18860,0.05920,-0.05920,569.5,1.130e+01,-1.130e+01,2.60,0.86,-2.900e-01,869.0,,,134.97,132.49,-41.14,57.00,1,q1_q17_dr25_tce,6244.00,175.00,-197.00,4.460,0.056,-0.224,1.0090,0.3350,-0.1120,287.452790,45.704399,14.630
9150827,K01408.01,Kepler-1749 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,14.534108330,5.0220000e-05,-5.0220000e-05,145.4264300,2.570000e-03,-2.570000e-03,0.766,0.166,-0.524,3.30940,0.07990,-0.07990,510.6,1.750e+01,-1.750e+01,1.36,0.07,-9.000e-02,420.0,,,7.34,1.33,-1.54,32.50,1,q1_q17_dr25_tce,3957.00,71.00,-87.00,4.693,0.042,-0.018,0.5530,0.0270,-0.0390,290.294560,45.564610,14.688
9391208,K01409.01,Kepler-837 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.560625770,4.4650000e-05,-4.4650000e-05,133.4970300,2.400000e-03,-2.400000e-03,0.960,0.049,-0.698,2.61100,0.12100,-0.12100,700.8,2.540e+01,-2.540e+01,2.94,0.68,-4.600e-01,701.0,,,57.28,40.90,-21.13,30.80,1,q1_q17_dr25_tce,5818.00,175.00,-175.00,4.436,0.165,-0.181,0.8550,0.2000,-0.1330,285.246670,45.950191,15.198
9391506,K01410.01,Kepler-838 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,15.749585830,4.7010000e-05,-4.7010000e-05,150.2457900,2.310000e-03,-2.310000e-03,0.637,0.251,-0.430,4.66720,0.08160,-0.08160,659.5,1.770e+01,-1.770e+01,2.77,0.89,-3.000e-01,777.0,,,86.18,82.38,-26.73,42.60,1,q1_q17_dr25_tce,6191.00,172.00,-216.00,4.454,0.056,-0.210,1.0250,0.3320,-0.1110,285.435520,45.976021,15.300
9425139,K01411.01,,CANDIDATE,CANDIDATE,0.9950,0,0,0,0,305.076246900,4.6780000e-04,-4.6780000e-04,294.0679400,1.210000e-03,-1.210000e-03,0.695,0.047,-0.375,6.25500,0.13600,-0.13600,4042.8,4.330e+01,-4.330e+01,7.82,1.25,-8.400e-01,284.0,,,1.53,0.69,-0.40,113.40,1,q1_q17_dr25_tce,5716.00,103.00,-114.00,4.348,0.095,-0.116,1.1550,0.1860,-0.1240,298.995090,45.909512,13.377
8950853,K01412.01,Kepler-839 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,37.814525200,1.4400000e-04,-1.4400000e-04,134.6642400,3.060000e-03,-3.060000e-03,0.845,0.059,-0.573,9.10900,0.12800,-0.12800,412.5,8.000e+00,-8.000e+00,3.04,0.53,-4.000e-01,626.0,,,36.25,17.62,-11.27,57.90,1,q1_q17_dr25_tce,5988.00,107.00,-131.00,4.278,0.110,-0.121,1.3140,0.2320,-0.1740,291.074680,45.242580,13.601
9006449,K01413.01,Kepler-295 b,CONFIRMED,CANDIDATE,0.9860,0,0,0,0,12.645042910,9.9770000e-05,-9.9770000e-05,138.6314900,5.950000e-03,-5.950000e-03,0.931,0.007,-0.709,9.11700,0.10100,-0.10100,200.4,6.600e+00,-6.600e+00,1.55,0.36,-2.000e-01,741.0,,,71.28,48.56,-23.42,32.70,1,q1_q17_dr25_tce,5607.00,152.00,-152.00,4.447,0.112,-0.168,0.8860,0.2030,-0.1190,285.345830,45.367779,14.447
9006449,K01413.02,Kepler-295 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,21.526295800,1.6100000e-04,-1.6100000e-04,132.2878700,6.120000e-03,-6.120000e-03,0.804,0.008,-0.574,8.39200,0.16700,-0.16700,190.0,8.500e+00,-8.500e+00,1.36,0.31,-1.800e-01,621.0,,,35.03,23.86,-11.51,23.40,2,q1_q17_dr25_tce,5607.00,152.00,-152.00,4.447,0.112,-0.168,0.8860,0.2030,-0.1190,285.345830,45.367779,14.447
9006449,K01413.03,Kepler-295 d,CONFIRMED,CANDIDATE,0.9350,0,0,0,0,33.884582500,3.8640000e-04,-3.8640000e-04,159.9881900,8.480000e-03,-8.480000e-03,0.961,0.031,-0.684,6.53800,0.19100,-0.19100,224.1,1.410e+01,-1.410e+01,1.74,0.40,-2.400e-01,533.0,,,19.13,13.04,-6.28,17.20,3,q1_q17_dr25_tce,5607.00,152.00,-152.00,4.447,0.112,-0.168,0.8860,0.2030,-0.1190,285.345830,45.367779,14.447
8916492,K01414.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.023789080,1.5930000e-05,-1.5930000e-05,136.2341100,3.360000e-03,-3.360000e-03,0.715,0.043,-0.514,3.23700,0.13000,-0.13000,32.1,1.100e+00,-1.100e+00,2.24,0.37,-1.100e+00,2504.0,,,9293.19,4734.83,-7290.56,36.10,1,q1_q17_dr25_tce,7516.00,207.00,-337.00,3.651,0.450,-0.079,3.6850,0.6030,-1.8100,301.261440,45.104893,10.083
11517719,K01416.01,Kepler-840 b,CONFIRMED,CANDIDATE,0.9200,0,1,0,0,2.495780169,1.8180000e-06,-1.8180000e-06,135.3369480,6.030000e-04,-6.030000e-04,0.133,0.058,-0.133,4.27210,0.02750,-0.02750,25070.0,1.720e+02,-1.720e+02,15.75,4.70,-2.020e+00,1408.0,,,929.47,813.58,-303.75,171.40,1,q1_q17_dr25_tce,6039.00,163.00,-181.00,4.426,0.087,-0.203,0.9920,0.2960,-0.1270,296.507390,49.457291,14.152
11599264,K01417.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,8.428090255,3.5220000e-06,-3.5220000e-06,358.3034690,2.940000e-04,-2.940000e-04,6.787,52.640,-0.342,1.88100,0.01460,-0.01460,11355.5,7.460e+01,-7.460e+01,517.43,145.30,-4.563e+01,817.0,,,105.54,91.45,-28.75,183.00,1,q1_q17_dr25_tce,5761.00,189.00,-189.00,4.573,0.033,-0.187,0.8050,0.2260,-0.0710,284.988860,49.626060,15.977
11100657,K01418.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,8.344104633,6.0230000e-06,-6.0230000e-06,361.8392090,4.920000e-04,-4.920000e-04,10.047,49.430,-1.794,1.80140,0.02770,-0.02770,9695.0,1.300e+02,-1.300e+02,836.31,198.60,-7.984e+01,785.0,,,89.55,66.52,-25.45,89.70,1,q1_q17_dr25_tce,5447.00,179.00,-179.00,4.559,0.038,-0.162,0.8380,0.1990,-0.0800,298.760620,48.600182,15.734
11125936,K01419.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,1.336109338,5.1000000e-07,-5.1000000e-07,178.2587860,3.000000e-04,-3.000000e-04,1.280,4.324,-0.123,1.74190,0.01710,-0.01710,2204.3,1.810e+01,-1.810e+01,35.19,10.95,-4.370e+00,1727.0,,,2106.49,1968.59,-692.49,150.00,1,q1_q17_dr25_tce,6119.00,183.00,-201.00,4.460,0.070,-0.210,0.9670,0.3010,-0.1200,285.411960,48.725231,15.507
11026304,K01420.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,13.351512480,1.6160000e-05,-1.6160000e-05,363.0867420,8.330000e-04,-8.330000e-04,0.573,0.026,-0.426,3.60450,0.04640,-0.04640,3308.8,3.560e+01,-3.560e+01,4.44,0.37,-4.000e-01,585.0,,,27.77,9.65,-7.90,107.90,1,q1_q17_dr25_tce,4843.00,173.00,-173.00,4.562,0.054,-0.041,0.7540,0.0620,-0.0680,290.112700,48.577782,15.825
11497958,K01422.01,Kepler-296 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.841636615,9.8410000e-06,-9.8410000e-06,135.9231500,1.320000e-03,-1.320000e-03,0.026,0.405,-0.026,1.87340,0.04670,-0.04670,1336.3,3.700e+01,-3.700e+01,1.38,0.17,-2.100e-01,446.0,,,9.38,3.49,-3.20,41.10,1,q1_q17_dr25_tce,3526.00,71.00,-78.00,4.866,0.066,-0.044,0.3830,0.0480,-0.0580,286.540010,49.437328,15.921
11497958,K01422.02,Kepler-296 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,19.850294950,5.5250000e-05,-5.5250000e-05,133.6493300,2.160000e-03,-2.160000e-03,0.217,0.245,-0.217,2.84070,0.07410,-0.07410,1607.5,5.070e+01,-5.070e+01,1.52,0.19,-2.300e-01,297.0,,,1.83,0.68,-0.62,34.40,2,q1_q17_dr25_tce,3526.00,71.00,-78.00,4.866,0.066,-0.044,0.3830,0.0480,-0.0580,286.540010,49.437328,15.921
11497958,K01422.03,Kepler-296 b,CONFIRMED,CANDIDATE,0.9850,0,0,0,0,10.864409500,4.8840000e-05,-4.8840000e-05,131.1283300,3.470000e-03,-3.470000e-03,0.763,0.015,-0.551,1.85300,0.11900,-0.11900,748.7,5.140e+01,-5.140e+01,1.14,0.15,-1.700e-01,363.0,,,4.09,1.53,-1.39,16.80,3,q1_q17_dr25_tce,3526.00,71.00,-78.00,4.866,0.066,-0.044,0.3830,0.0480,-0.0580,286.540010,49.437328,15.921
11497958,K01422.04,Kepler-296 f,CONFIRMED,CANDIDATE,0.9270,0,0,0,0,63.335471900,9.2700000e-04,-9.2700000e-04,162.6161000,1.110000e-02,-1.110000e-02,0.029,0.422,-0.029,3.65100,0.25100,-0.25100,983.0,8.380e+01,-8.380e+01,1.18,0.15,-1.800e-01,202.0,,,0.39,0.15,-0.13,13.00,5,q1_q17_dr25_tce,3526.00,71.00,-78.00,4.866,0.066,-0.044,0.3830,0.0480,-0.0580,286.540010,49.437328,15.921
11497958,K01422.05,Kepler-296 e,CONFIRMED,CANDIDATE,0.9840,0,0,0,0,34.142050600,2.2890000e-04,-2.2890000e-04,136.0362400,5.590000e-03,-5.590000e-03,0.105,0.334,-0.105,2.94500,0.17900,-0.17900,788.0,6.310e+01,-6.310e+01,1.06,0.13,-1.600e-01,248.0,,,0.89,0.33,-0.30,13.30,4,q1_q17_dr25_tce,3526.00,71.00,-78.00,4.866,0.066,-0.044,0.3830,0.0480,-0.0580,286.540010,49.437328,15.921
11177707,K01423.01,Kepler-841 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,124.419717500,3.4910000e-04,-3.4910000e-04,150.5961600,1.930000e-03,-1.930000e-03,0.017,0.390,-0.017,3.71970,0.08200,-0.08200,4107.0,1.180e+02,-1.180e+02,10.30,1.77,-5.300e+00,416.0,,,7.07,3.19,-5.52,39.90,1,q1_q17_dr25_tce,5066.00,70.00,-90.00,3.974,0.569,-0.100,1.6590,0.2850,-0.8540,284.251310,48.809608,15.740
11611600,K01424.01,Kepler-842 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.219568047,1.0740000e-06,-1.0740000e-06,133.4602330,7.410000e-04,-7.410000e-04,0.067,0.397,-0.067,1.56810,0.02600,-0.02600,494.9,9.100e+00,-9.100e+00,1.51,0.17,-1.000e-01,1252.0,,,578.96,211.93,-132.79,65.90,1,q1_q17_dr25_tce,4838.00,130.00,-145.00,4.625,0.027,-0.059,0.7010,0.0760,-0.0470,292.328580,49.653542,15.127
11254382,K01425.01,Kepler-843 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.053884770,3.3560000e-06,-3.3560000e-06,133.7343200,1.260000e-03,-1.260000e-03,0.282,0.190,-0.282,2.16350,0.04450,-0.04450,546.7,1.270e+01,-1.270e+01,2.74,0.42,-4.600e-01,1523.0,,,1271.11,511.98,-438.49,50.00,1,q1_q17_dr25_tce,5632.00,76.00,-76.00,4.282,0.156,-0.104,1.1760,0.1800,-0.1980,296.321990,48.971481,15.269
11122894,K01426.01,Kepler-297 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,38.868489560,7.8430000e-05,-7.8430000e-05,171.3036900,1.630000e-03,-1.630000e-03,0.028,0.334,-0.028,6.05730,0.05250,-0.05250,1004.9,1.510e+01,-1.510e+01,2.81,0.31,-2.500e-01,509.0,,,15.89,5.30,-3.76,73.40,3,q1_q17_dr25_tce,5618.00,112.00,-112.00,4.460,0.081,-0.090,0.8970,0.0990,-0.0810,283.209170,48.777641,14.232
11122894,K01426.02,Kepler-297 c,CONFIRMED,CANDIDATE,0.9070,0,0,0,0,74.927686530,6.2800000e-05,-6.2800000e-05,124.9926600,7.300000e-04,-7.300000e-04,0.796,0.011,-0.060,4.74000,0.07760,-0.07760,4119.2,2.860e+01,-2.860e+01,6.39,0.70,-5.800e-01,409.0,,,6.62,2.21,-1.57,161.50,1,q1_q17_dr25_tce,5618.00,112.00,-112.00,4.460,0.081,-0.090,0.8970,0.0990,-0.0810,283.209170,48.777641,14.232
11122894,K01426.03,Kepler-297 d,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,150.018951100,1.7440000e-04,-1.7440000e-04,224.6857140,9.160000e-04,-9.160000e-04,1.252,67.030,-0.169,4.38230,0.04860,-0.04860,4319.7,4.680e+01,-4.680e+01,32.60,3.60,-2.940e+00,325.0,,,2.62,0.88,-0.62,106.20,2,q1_q17_dr25_tce,5618.00,112.00,-112.00,4.460,0.081,-0.090,0.8970,0.0990,-0.0810,283.209170,48.777641,14.232
11129738,K01427.01,Kepler-844 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,2.613020421,6.1100000e-06,-6.1100000e-06,133.1128300,1.940000e-03,-1.940000e-03,0.891,0.044,-0.623,1.95880,0.05420,-0.05420,599.7,2.230e+01,-2.230e+01,1.50,0.08,-1.300e-01,713.0,,,61.24,12.12,-14.52,31.10,1,q1_q17_dr25_tce,3883.00,70.00,-85.00,4.725,0.049,-0.025,0.5170,0.0290,-0.0450,287.857730,48.774109,15.840
11129738,K01427.02,,CANDIDATE,CANDIDATE,0.8910,0,0,0,0,4.884466440,6.2560000e-05,-6.2560000e-05,135.2474400,8.440000e-03,-8.440000e-03,0.776,0.056,-0.541,2.05700,0.29000,-0.29000,221.0,3.200e+01,-3.200e+01,0.84,0.05,-7.000e-02,579.0,,,26.50,5.25,-6.28,9.10,2,q1_q17_dr25_tce,3883.00,70.00,-85.00,4.725,0.049,-0.025,0.5170,0.0290,-0.0450,287.857730,48.774109,15.840
11401182,K01428.01,Kepler-845 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,0.927859786,5.5300000e-07,-5.5300000e-07,133.9059780,5.350000e-04,-5.350000e-04,0.795,0.078,-0.536,1.42790,0.02280,-0.02280,515.3,6.500e+00,-6.500e+00,1.79,0.16,-5.000e-02,1361.0,,,813.30,221.10,-95.04,99.80,1,q1_q17_dr25_tce,4815.00,76.00,-86.00,4.631,0.007,-0.060,0.6990,0.0650,-0.0180,290.957550,49.203812,14.631
11030711,K01429.01,Kepler-1750 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,205.912735000,1.1690000e-03,-1.1690000e-03,252.7412900,3.240000e-03,-3.240000e-03,0.196,0.228,-0.196,9.99200,0.15300,-0.15300,2378.8,5.390e+01,-5.390e+01,4.68,0.68,-3.200e-01,298.0,,,1.85,0.72,-0.34,49.40,1,q1_q17_dr25_tce,5644.00,76.00,-84.00,4.457,0.051,-0.110,0.9690,0.1420,-0.0660,292.351500,48.511082,15.531
11176127,K01430.01,Kepler-298 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.475480840,1.8010000e-05,-1.8010000e-05,152.6416500,1.410000e-03,-1.410000e-03,0.664,0.234,-0.434,2.30240,0.05100,-0.05100,1070.7,2.940e+01,-2.940e+01,2.11,0.14,-7.000e-02,540.0,,,20.15,4.66,-2.68,40.30,1,q1_q17_dr25_tce,4463.00,88.00,-88.00,4.677,0.013,-0.040,0.6110,0.0410,-0.0190,283.039790,48.825359,15.415
11176127,K01430.02,Kepler-298 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,22.928863140,8.5440000e-05,-8.5440000e-05,143.8627100,3.020000e-03,-3.020000e-03,0.805,0.139,-0.577,2.08310,0.09390,-0.09390,908.9,4.790e+01,-4.790e+01,2.08,0.14,-6.000e-02,416.0,,,7.09,1.64,-0.94,21.30,3,q1_q17_dr25_tce,4463.00,88.00,-88.00,4.677,0.013,-0.040,0.6110,0.0410,-0.0190,283.039790,48.825359,15.415
11176127,K01430.03,Kepler-298 d,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,77.474099100,3.5930000e-04,-3.5930000e-04,184.2453300,4.510000e-03,-4.510000e-03,0.758,0.013,-0.549,4.16800,0.12500,-0.12500,1543.6,6.090e+01,-6.090e+01,2.63,0.18,-8.000e-02,277.0,,,1.40,0.32,-0.19,27.50,2,q1_q17_dr25_tce,4463.00,88.00,-88.00,4.677,0.013,-0.040,0.6110,0.0410,-0.0190,283.039790,48.825359,15.415
11075279,K01431.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0,345.158935400,4.2600000e-04,-4.2600000e-04,318.3077190,7.850000e-04,-7.850000e-04,0.870,0.004,-0.007,7.56460,0.06440,-0.06440,5087.9,3.210e+01,-3.210e+01,7.79,1.13,-3.600e-01,241.0,,,0.80,0.34,-0.13,197.90,1,q1_q17_dr25_tce,5597.00,112.00,-112.00,4.515,0.021,-0.119,0.9310,0.1360,-0.0420,287.022280,48.681938,13.460
11014932,K01432.01,Kepler-299 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.885952220,2.2710000e-05,-2.2710000e-05,138.4076100,2.780000e-03,-2.780000e-03,0.953,0.004,-0.681,4.14800,0.16300,-0.16300,428.5,1.360e+01,-1.360e+01,2.68,0.39,-3.100e-01,946.0,,,189.35,75.91,-51.78,34.50,1,q1_q17_dr25_tce,5616.00,101.00,-101.00,4.394,0.105,-0.105,0.9990,0.1420,-0.1160,283.206970,48.580502,15.017
11014932,K01432.02,Kepler-299 d,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,15.054935600,1.1680000e-04,-1.1680000e-04,144.5750000,7.180000e-03,-7.180000e-03,0.321,0.130,-0.321,4.80100,0.19500,-0.19500,256.4,1.660e+01,-1.660e+01,1.60,0.22,-1.900e-01,729.0,,,66.72,26.74,-18.25,16.60,2,q1_q17_dr25_tce,5616.00,101.00,-101.00,4.394,0.105,-0.105,0.9990,0.1420,-0.1160,283.206970,48.580502,15.017
11014932,K01432.03,Kepler-299 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,2.927211190,1.4960000e-05,-1.4960000e-05,133.8272500,3.990000e-03,-3.990000e-03,0.043,0.410,-0.043,2.54500,0.12300,-0.12300,170.2,1.050e+01,-1.050e+01,1.29,0.18,-1.500e-01,1258.0,,,593.23,237.83,-162.22,18.00,3,q1_q17_dr25_tce,5616.00,101.00,-101.00,4.394,0.105,-0.105,0.9990,0.1420,-0.1160,283.206970,48.580502,15.017
11014932,K01432.04,Kepler-299 e,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,38.285633800,5.3060000e-04,-5.3060000e-04,143.2984000,1.250000e-02,-1.250000e-02,0.115,0.340,-0.115,6.51200,0.40200,-0.40200,322.8,2.410e+01,-2.410e+01,1.77,0.26,-2.000e-01,534.0,,,19.24,7.71,-5.26,15.00,4,q1_q17_dr25_tce,5616.00,101.00,-101.00,4.394,0.105,-0.105,0.9990,0.1420,-0.1160,283.206970,48.580502,15.017
11288505,K01433.01,Kepler-846 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,19.807877630,9.4190000e-05,-9.4190000e-05,139.3798300,3.910000e-03,-3.910000e-03,0.054,0.389,-0.054,3.45300,0.13100,-0.13100,616.3,3.560e+01,-3.560e+01,2.08,0.52,-1.800e-01,624.0,,,35.89,26.18,-9.24,20.10,1,q1_q17_dr25_tce,5775.00,143.00,-172.00,4.558,0.032,-0.168,0.8400,0.2120,-0.0710,287.057010,49.046021,15.650
11493431,K01434.01,Kepler-847 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,2.343230566,7.6700000e-06,-7.6700000e-06,133.2073200,2.570000e-03,-2.570000e-03,0.047,0.401,-0.047,2.04240,0.08220,-0.08220,246.5,1.210e+01,-1.210e+01,1.18,0.04,-7.000e-02,1054.0,,,292.31,40.83,-54.06,23.90,1,q1_q17_dr25_tce,4798.00,76.00,-86.00,4.533,0.060,-0.016,0.7820,0.0270,-0.0500,283.504790,49.451019,14.782
11037335,K01435.01,Kepler-300 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,40.715049800,1.3830000e-04,-1.3830000e-04,146.5664700,2.790000e-03,-2.790000e-03,0.638,0.237,-0.416,8.58700,0.11000,-0.11000,563.9,1.060e+01,-1.060e+01,2.20,0.65,-2.100e-01,516.0,,,16.76,14.51,-4.53,56.40,1,q1_q17_dr25_tce,5968.00,161.00,-179.00,4.534,0.036,-0.204,0.8810,0.2600,-0.0810,295.288700,48.599720,14.201
11037335,K01435.02,Kepler-300 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.446359440,2.4340000e-05,-2.4340000e-05,133.2782100,1.800000e-03,-1.800000e-03,0.967,0.030,-0.691,2.74900,0.12200,-0.12200,354.2,1.110e+01,-1.110e+01,2.18,0.64,-2.000e-01,812.0,,,102.77,88.97,-27.75,34.40,2,q1_q17_dr25_tce,5968.00,161.00,-179.00,4.534,0.036,-0.204,0.8810,0.2600,-0.0810,295.288700,48.599720,14.201
11389771,K01436.01,Kepler-301 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.508553286,7.6680000e-06,-7.6680000e-06,135.0112000,2.360000e-03,-2.360000e-03,0.009,0.448,-0.009,2.26640,0.07360,-0.07360,211.6,9.000e+00,-9.000e+00,1.28,0.36,-1.300e-01,1278.0,,,629.80,515.07,-167.50,26.80,1,q1_q17_dr25_tce,5814.00,139.00,-156.00,4.523,0.050,-0.200,0.8810,0.2520,-0.0840,283.982970,49.232990,14.271
11389771,K01436.02,Kepler-301 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,13.751296360,6.4860000e-05,-6.4860000e-05,144.6138900,3.720000e-03,-3.720000e-03,0.359,0.092,-0.359,3.85300,0.10400,-0.10400,348.5,1.500e+01,-1.500e+01,1.66,0.47,-1.600e-01,725.0,,,65.24,53.35,-17.35,24.60,2,q1_q17_dr25_tce,5814.00,139.00,-156.00,4.523,0.050,-0.200,0.8810,0.2520,-0.0840,283.982970,49.232990,14.271
